t_real_s,vehicle_id,x,y,speed
49,veh_78d2d987-a03b-4967-97cd-5eb1398e6285,274.94692598382574,55.58870679314941,3.441063739556124
49,veh_b6225d26-18b8-45d5-aa96-ca2f142692cf,274.98663705512837,39.776692578600155,5.388312891908946
50,veh_1,298.8035645161208,129.16759656983092,5.346523003587339
50,veh_10,364.13177572149914,143.00518801749777,18.80031758759257
50,veh_17,290.4869899675722,62.73197802858362,10.896052234654015
50,veh_18,291.0047032555001,32.547508124154554,5.67275782174635
50,veh_19,293.4704217057214,112.91142055401048,4.6511557484772235
50,veh_24,221.82869352683173,71.70811009483579,3.4485199999960816
50,veh_26,287.8886611820221,27.76187295835838,9.339071900541175
50,veh_78d2d987-a03b-4967-97cd-5eb1398e6285,274.94782249801915,55.23173593578953,3.5701106945038767
50,veh_b6225d26-18b8-45d5-aa96-ca2f142692cf,274.9879908052153,39.237661146922584,5.390921525467049
51,veh_1,298.970412582729,129.67617315124062,5.352417363721336
51,veh_10,365.9257730403584,143.5634762456324,18.78843849461294
51,veh_17,290.46829551171675,63.821929268597316,10.902090945772168
51,veh_18,290.9949731272481,33.11480815341032,5.674342379213166
51,veh_19,293.61587136418825,113.35477175114474,4.665965230232172
51,veh_24,222.11670500315617,71.51850253958885,3.4485199999960416
51,veh_26,287.90435933338716,26.840151640360006,9.218303329384144
51,veh_78d2d987-a03b-4967-97cd-5eb1398e6285,274.94875009069733,54.862390357056,3.693871848129411
51,veh_b6225d26-18b8-45d5-aa96-ca2f142692cf,274.98934511504234,38.69840683989524,5.3931505300295575
52,veh_1,299.13741763872775,130.18522825858813,5.357453518810014
52,veh_10,367.718622949246,144.1214074021742,18.776421731011823
52,veh_17,290.4495914388569,64.91244121313055,10.907699317450902
52,veh_18,290.9852404947904,33.68225418649821,5.675802762942041
52,veh_19,293.7617535052598,113.79944121662386,4.67983909434036
52,veh_24,222.4531872404524,71.49192196641536,3.448519999996011
52,veh_26,287.91984251027264,25.931052608643938,9.09206553777769
52,veh_78d2d987-a03b-4967-97cd-5eb1398e6285,274.94970735336614,54.48123088615422,3.812024077937438
52,veh_b6225d26-18b8-45d5-aa96-ca2f142692cf,274.9906999030977,38.158962113613775,5.395054937074476
53,veh_1,299.3045567512658,130.69469198928914,5.361753997464247
53,veh_10,369.51031140102833,144.6789771156846,18.764257852528413
53,veh_17,290.43087843543276,66.00347384035612,10.912907376176285
53,veh_18,290.9755055519797,34.24983492112896,5.677150097039915
53,veh_19,293.9080413295279,114.24534726204928,4.692853244456837
53,veh_24,222.81454007132857,71.49429078711836,3.6113748353952744
53,veh_26,287.9351010946704,25.035140587234892,8.960179838006962
53,veh_78d2d987-a03b-4967-97cd-5eb1398e6285,274.95069281175375,54.088844543465,3.9243054426701716
53,veh_b6225d26-18b8-45d5-aa96-ca2f142692cf,274.9920550997144,37.619354707844394,5.396681915208999
54,veh_1,299.4718102807494,131.2045044790749,5.365424446024594
54,veh_10,371.1143277729446,145.64420983833963,18.751937350919462
54,veh_17,290.4121571398368,67.09498992979225,10.917743142029684
54,veh_18,290.9657684753615,34.81754006409854,5.678394474746658
54,veh_19,294.05471024373634,114.69241492368621,4.705078453024713
54,veh_24,223.19143469516158,71.49676149085028,3.7667001440284746
54,veh_26,287.9501251882819,24.15299675747501,8.822481637433052
54,veh_78d2d987-a03b-4967-97cd-5eb1398e6285,274.9517049423353,53.68583796072613,4.030519806665857
54,veh_b6225d26-18b8-45d5-aa96-ca2f142692cf,274.99341064536975,37.07960832307765,5.398071861739841
55,veh_1,299.63916142186787,131.71461450297386,5.368555787128496
55,veh_10,372.7062878443292,146.6328406325583,18.739450639455494
55,veh_17,290.39342814564554,68.18695487388169,10.922232750438072
55,veh_18,290.95602942578705,35.38536023721733,5.679545048370593
55,veh_19,294.20173770175296,115.14057547772498,4.716580390947435
55,veh_24,223.58305101717883,71.49932870154288,3.9138293922700917
55,veh_26,287.96490464278975,23.285216980645316,8.678824119304515
55,veh_78d2d987-a03b-4967-97cd-5eb1398e6285,274.9527421895525,53.27283052466424,4.130539605667662
55,veh_b6225d26-18b8-45d5-aa96-ca2f142692cf,274.9947664892235,36.53974320270976,5.399259351504799
56,veh_1,299.80659580475884,132.22497825960693,5.371226148960885
56,veh_10,374.2971721981936,147.62080339025675,18.726788038341827
56,veh_17,290.3746920046521,69.27933650117902,10.926400568282734
56,veh_18,290.9462885498833,35.95328689162951,5.680610113211951
56,veh_19,294.34910304896744,115.5897659659827,4.727419737465675
56,veh_24,223.98851277930297,71.50198667495371,4.0522012817769175
56,veh_26,287.97942909697485,22.432409618594306,8.529082263161783
56,veh_78d2d987-a03b-4967-97cd-5eb1398e6285,274.95380298319594,52.85044745569726,4.224306496191523
56,veh_b6225d26-18b8-45d5-aa96-ca2f142692cf,274.99612258786215,35.999776633004025,5.400273959163931
57,veh_1,299.974101149497,132.7355583180191,5.373502575836122
57,veh_10,375.88696506082664,148.60808831572666,18.713939760033373
57,veh_17,290.35594922970967,70.3721049105817,10.930269304363504
57,veh_18,290.936545981389,36.52131222991642,5.681597185420001
57,veh_19,294.4967873720193,116.0399287378528,4.737652351155603
57,veh_24,224.40690058047096,71.50472938401977,4.181384639801725
57,veh_26,287.9936880211944,21.595192922235427,8.373157166659738
57,veh_78d2d987-a03b-4967-97cd-5eb1398e6285,274.9548857554005,52.41931304084463,4.311829813273121
57,veh_b6225d26-18b8-45d5-aa96-ca2f142692cf,274.9974789042217,35.459723371976864,5.401140970034333
58,veh_1,300.1416669675528,133.24632270768407,5.375442534997435
58,veh_10,377.4756498166296,149.594685090435,18.700895894412145
58,veh_17,290.33720029739453,71.46523231604536,10.933860114266375
58,veh_18,290.92680184236684,37.08942913538586,5.682513073869948
58,veh_19,294.6447733552463,116.49101101273966,4.747329485520094
58,veh_24,224.83726669920802,71.5075506160258,4.3010964310014135
58,veh_26,288.0076707696326,20.77419196358477,8.210980610703587
58,veh_78d2d987-a03b-4967-97cd-5eb1398e6285,274.9559889567284,51.980044229741026,4.393182939026117
58,veh_b6225d26-18b8-45d5-aa96-ca2f142692cf,274.9988354066644,34.91959601697229,5.4018819932738165
59,veh_1,300.3092843044035,133.75724413394616,5.377095236753455
59,veh_10,379.0632089964297,150.58058286576664,18.687646393796193
59,veh_17,290.3184456504993,72.55869290123296,10.93719269972367
59,veh_18,290.91705624430386,37.65763110796817,5.683363946245619
59,veh_19,294.79304514480725,116.94296446588626,4.756498035183577
59,veh_24,225.27865086784658,71.51044407601091,4.41121126821736
59,veh_26,288.02136664060487,19.97003509504225,8.042519787576067
59,veh_78d2d987-a03b-4967-97cd-5eb1398e6285,274.9571110708807,51.53324477697323,4.468497838793111
59,veh_b6225d26-18b8-45d5-aa96-ca2f142692cf,275.0001920681887,34.379405319442284,5.402515489882388
60,veh_1,300.4769455180368,134.26829930286732,5.3785027858950105
60,veh_10,380.6496242645033,151.56577025496543,18.674181057748523
60,veh_17,290.2996857003648,73.652462683559,10.940285402589216
60,veh_18,290.9073092891065,38.225912206165084,5.684155389582485
60,veh_19,294.9415882210728,117.39574483940171,4.7652008011041085
60,veh_24,225.73009607960188,71.51340349039071,4.511761740844172
60,veh_26,288.0347649450121,19.183349930018693,7.867782088041703
60,veh_78d2d987-a03b-4967-97cd-5eb1398e6285,274.9582506276699,51.07950007663451,4.537958138192147
60,veh_b6225d26-18b8-45d5-aa96-ca2f142692cf,275.00154886575217,33.839160454335634,5.403057226667615
