t_real_s,vehicle_id,x,y,speed,lat,lon
36,veh_18,291.14049399301445,24.630439883142856,5.627989427934414,26.048699452083603,44.434939526694166
36,veh_19,291.50098583367185,106.9083005690218,4.294213673549194,26.048691964300254,44.43568019498942
36,veh_24,222.69461948376275,74.69363793340571,3.44852,26.04783222971217,44.43538300870085
36,veh_26,287.6509140312867,41.72126295466123,10.56712474290983,26.048653115323923,44.435093005904214
36,veh_78d2d987-a03b-4967-97cd-5eb1398e6285,274.9385440395469,58.926199782774155,1.5074756150022637,26.04849089261951,44.43524654702771
36,veh_b6225d26-18b8-45d5-aa96-ca2f142692cf,274.9691649368196,46.73367898047355,5.270349558184835,26.048493058424462,44.43513679831124
37,veh_1,296.6694005024252,122.66236183551742,5.090674492710617,26.04875459653586,44.43582254722564
37,veh_10,340.46411127816344,138.15750006512667,18.946488398369763,26.049302548103434,44.43596660925308
37,veh_17,290.72871881011673,48.63835296050378,10.760226461763178,26.048690772478793,44.43515559271366
37,veh_18,291.1308342513088,25.193636134039068,5.633294887128414,26.04869924847159,44.43494459533858
37,veh_19,291.63602025557145,107.3199046472614,4.331848724220566,26.048693600679805,44.43568391420614
37,veh_24,222.34976748376275,74.69137593459833,3.44852,26.04782789754149,44.43538295221941
37,veh_26,287.6687983568233,40.671179812910914,10.502073384554317,26.04865349338156,44.43508355537034
37,veh_78d2d987-a03b-4967-97cd-5eb1398e6285,274.9389600256442,58.76056390674971,1.656545345919438,26.048490922042127,44.435245056087105
37,veh_b6225d26-18b8-45d5-aa96-ca2f142692cf,274.970493245919,46.20477755144356,5.289610087735205,26.04849315237502,44.435132037503
38,veh_1,296.8293442091353,123.14989294828482,5.1309283374737085,26.04875653478138,44.43582695251098
38,veh_10,342.3480712886843,137.9669716290233,18.93554219101198,26.049326245034504,44.4359650912172
38,veh_17,290.7102409861517,49.715673814300416,10.77575720334095,26.04869038299209,44.435165288367884
38,veh_18,291.12116617009195,25.75731860719116,5.638158259964614,26.048699044683747,44.434949668358904
38,veh_19,291.7721590256271,107.73487493537868,4.367275758924509,26.048695250442314,44.43568766383961
38,veh_24,222.02833993824953,74.61399609242196,3.44852,26.047823870641906,44.43538222201239
38,veh_26,287.686567230737,39.62787544526737,10.434277626012683,26.048653868998514,44.43507416584404
38,veh_78d2d987-a03b-4967-97cd-5eb1398e6285,274.9394141924639,58.57972536541067,1.8085891245797447,26.048490954165267,44.4352434283025
38,veh_b6225d26-18b8-45d5-aa96-ca2f142692cf,274.97182572723864,45.674214842463115,5.306224758640218,26.048493246620655,44.435127261741044
39,veh_1,296.990384533479,123.64076670720084,5.166107380199382,26.048758486316327,44.43583138800014
39,veh_10,344.23094082583395,137.7765534745527,18.924581924120215,26.049349928248184,44.43596357405506
39,veh_17,290.6917383609091,50.79444066810174,10.790220624253571,26.04868999298246,44.435174997035745
39,veh_18,291.11149044809895,26.321446563942835,5.642614149860605,26.048698840734804,44.434954745388474
39,veh_19,291.9093353700749,108.15300789746652,4.400560718741183,26.048696912778617,44.43569144205066
39,veh_24,221.7432873157333,74.4199686770958,3.448519999999051,26.047820317786037,44.43538044560326
39,veh_26,287.7042156862098,38.59164147983424,10.363565241517,26.04865424206979,44.435064839949895
39,veh_78d2d987-a03b-4967-97cd-5eb1398e6285,274.9399070078916,58.383497857757206,1.96249612310279,26.04849098902201,44.43524166199696
39,veh_b6225d26-18b8-45d5-aa96-ca2f142692cf,274.97316180185226,45.14222136835522,5.320534021644396,26.048493341120423,44.435122473100314
40,veh_1,297.1523801632664,124.13455237265909,5.196753185979346,26.048760449428244,44.43583584980096
40,veh_10,346.1127175002271,137.58624584335791,18.913597641694825,26.04937359771441,44.4359620577686
40,veh_17,290.67321264594074,51.87455373253049,10.803685915317551,26.048689602485968,44.43518471781921
40,veh_18,291.1018077276643,26.8859825539706,5.646695447923787,26.048698636638303,44.434959826090235
40,veh_19,292.0474848948213,108.574107251191,4.431779942519701,26.048698586908365,44.435695247065745
40,veh_24,221.4582346932172,74.22594126176968,3.448519999998322,26.04781676493039,44.43537866919401
40,veh_26,287.72173845384793,37.56278731052715,10.289758551934607,26.048654612484007,44.4350555804724
40,veh_78d2d987-a03b-4967-97cd-5eb1398e6285,274.9404387081905,58.17178730932165,2.117343972275726,26.04849102662907,44.435239756323725
40,veh_b6225d26-18b8-45d5-aa96-ca2f142692cf,274.9745009668632,44.60899737075279,5.332840642751271,26.048493435838747,44.43511767338325
41,veh_1,297.3152056453122,124.63086754555042,5.22337450516985,26.04876242259686,44.43584033445815
41,veh_10,347.9360402681031,137.96510888551646,18.902579520062837,26.049396449725556,44.435965658799354
41,veh_17,290.65466544088196,52.955919743338136,10.816218343256956,26.04868921153634,44.43519444987889
41,veh_18,291.09211859796363,27.45089222631272,5.650433155104025,26.048698432406663,44.43496491015505
41,veh_19,292.1865458606446,108.997984806644,4.461018597454127,26.048700272083398,44.43569907718438
41,veh_24,221.17318207070107,74.03191384644359,3.4485199999977625,26.047813212074956,44.43537689278464
41,veh_26,287.7391299525209,36.54164063497221,10.21267449851286,26.048654980123185,44.435046390360746
41,veh_78d2d987-a03b-4967-97cd-5eb1398e6285,274.9410093295715,57.944579301795855,2.272336020772045,26.048491066989005,44.43523771115296
41,veh_b6225d26-18b8-45d5-aa96-ca2f142692cf,274.9758427865735,44.07471633436381,5.343412221350784,26.04849353074481,44.43511286415144
42,veh_1,297.47875021211,125.12937459079814,5.246442448304137,26.048764404479854,44.43584483892086
42,veh_10,349.7398800275528,138.52646006065768,18.89151785137941,26.04941903033195,44.4359709004696
42,veh_17,290.63609823993033,54.03845158364934,10.827879396346711,26.04868882016507,44.43520419243078
42,veh_18,291.08242359841216,28.01614413119611,5.653856290151462,26.048698228051254,44.4349699972999
42,veh_19,292.3264594021196,109.4244611336568,4.488368873753709,26.048701967590368,44.43570293078525
42,veh_24,220.916529063754,73.81305812750804,3.4485199999973326,26.047810019643997,44.43537489585596
42,veh_26,287.75638428051707,35.52854797380703,10.132124828873772,26.048655344862574,44.43503727273357
42,veh_78d2d987-a03b-4967-97cd-5eb1398e6285,274.9416187293663,57.70193064230831,2.4267599339913435,26.048491110091724,44.43523552699604
42,veh_b6225d26-18b8-45d5-aa96-ca2f142692cf,274.9771868843664,43.53952821904932,5.352484032413136,26.048493625811986,44.43510804675475
43,veh_1,297.6429165306345,125.6297768235304,5.266387988013628,26.048766393897733,44.43584936050826
43,veh_10,351.54265849794155,139.0874809648542,18.880403027496843,26.049441597657147,44.435976139051476
43,veh_17,290.6175124380651,55.12206792136394,10.838726936024123,26.048688428401558,44.43521394474288
43,veh_18,291.07272322211134,28.581709519107857,5.656991862055378,26.048698023582467,44.43497508726599
43,veh_19,292.4671696875688,109.85336604935452,4.513928092800778,26.0487036727527,44.43570680633058
43,veh_24,220.76232035096425,73.50464070192851,3.448519999997002,26.04780812735084,44.435372103461034
43,veh_26,287.7734952072394,34.52387515827101,10.047916414160373,26.048655706570464,44.43502823088327
43,veh_78d2d987-a03b-4967-97cd-5eb1398e6285,274.9422666004087,57.44396363726601,2.5799606453649,26.048491155915503,44.43523320495387
43,veh_b6225d26-18b8-45d5-aa96-ca2f142692cf,274.9785329353368,43.00356239442855,5.360262001550763,26.04849372101728,44.435103222357625
44,veh_1,297.8076194309358,126.13181463365478,5.283601310752415,26.048768389818374,44.43585389687455
44,veh_10,353.34436969437775,139.64816973562017,18.8692255241615,26.04946415162622,44.43598137452759
44,veh_17,290.59890933699984,56.20669286209409,10.848815352275896,26.048688036273248,44.435223706132156
44,veh_18,291.0630179192606,29.14756214186898,5.659864890073542,26.048697819009796,44.43498017981715
44,veh_19,292.6086240210257,110.2845389289542,4.537796846913372,26.048705386931815,44.435710702369015
44,veh_24,220.6081116381745,73.196223276349,3.4485199999967486,26.047806235057855,44.43536931106606
44,veh_26,287.79045616570016,33.52800777087027,9.959851718344972,26.048656065108045,44.43501926828001
44,veh_78d2d987-a03b-4967-97cd-5eb1398e6285,274.9429524811485,57.170862065062856,2.731323365776356,26.048491204427695,44.43523074668068
44,veh_b6225d26-18b8-45d5-aa96-ca2f142692cf,274.9798806596661,42.46693027766548,5.366925673539257,26.048493816340912,44.435098391962995
45,veh_1,297.9727846580616,126.6352616815408,5.298432565160927,26.04877039134194,44.43585844597454
45,veh_10,355.14500672908406,140.2085242294936,18.85797588550056,26.049486692152943,44.43598660687796
45,veh_17,290.5802901508653,57.29225561782499,10.858195720913857,26.048687643805724,44.43523347596156
45,veh_18,291.0533081004761,29.71367805913887,5.6624984580483915,26.04869761434189,44.4349852747379
45,veh_19,292.7507728899061,110.71782885107363,4.560077257685012,26.04870710952771,44.43571461753684
45,veh_24,220.64800460273676,72.88877150685514,3.448519999996554,26.047806781193295,44.43536654769425
45,veh_26,287.80726024611346,32.54135152160155,9.86772944271595,26.048656420329248,44.4350103885751
45,veh_78d2d987-a03b-4967-97cd-5eb1398e6285,274.9436757633364,56.8828681162315,2.8802639080384704,26.048491255585276,44.435228154356544
45,veh_b6225d26-18b8-45d5-aa96-ca2f142692cf,274.98122981671725,41.929727684760664,5.372631077587236,26.048493911765856,44.435093556433316
46,veh_1,298.1383476783236,127.1399212593496,5.311193605385416,26.048772397686395,44.43586300603081
46,veh_10,356.9445618164697,140.7685420236149,18.8466447087616,26.04950921913984,44.43599183607994
46,veh_17,290.56165601162263,58.378690191328005,10.866915961132504,26.04868725102285,44.43524325363712
46,veh_18,291.04359413997554,30.280035452736925,5.664913792601279,26.04869740958664,44.43499037183187
46,veh_19,292.89356996390546,111.15309459437071,4.580871411339046,26.04870883997895,44.435718550557944
46,veh_24,220.8052743603856,72.58190368705252,3.4485199999964045,26.04780880189025,44.43536380187325
46,veh_26,287.8239001909258,31.56433253973941,9.771345370344427,26.04865677208066,44.435001595603616
46,veh_78d2d987-a03b-4967-97cd-5eb1398e6285,274.9444356986528,56.580279754064726,3.0262244817226134,26.04849130933532,44.4352254306635
46,veh_b6225d26-18b8-45d5-aa96-ca2f142692cf,274.98258019980744,41.39203691195772,5.377513426493946,26.048494007277494,44.435088716509384
47,veh_1,298.30425256040456,127.64562288048988,5.322160391952128,26.048774408173944,44.43586757550284
47,veh_10,358.7430262767661,141.3282204168582,18.835222629269197,26.049531732478258,44.435997062108356
47,veh_17,290.5430079742073,59.46593507621836,10.875020991995392,26.04868685794687,44.435253038605275
47,veh_18,291.0338763786016,30.84661445036155,5.667130357125429,26.048697204751228,44.43499547092025
47,veh_19,293.0369720516992,111.5902045055594,4.600280005060452,26.048710577762122,44.43572250024277
47,veh_24,220.96465909785832,72.27693276057661,3.4485199999962894,26.047810848880957,44.435361073348766
47,veh_26,287.84036839166953,30.597397558570428,9.670493436741516,26.048657120201455,44.434992893386045
47,veh_78d2d987-a03b-4967-97cd-5eb1398e6285,274.9452314053194,56.26344808192558,3.16867362626509,26.048491365615448,44.43522257876193
47,veh_b6225d26-18b8-45d5-aa96-ca2f142692cf,274.9839316316075,40.853928567568985,5.381689612738353,26.048494102863284,44.43508387282675
48,veh_1,298.4704507808893,128.1522186387072,5.3315705673156275,26.048776422216573,44.43587215305419
48,veh_10,360.540390538244,141.88755643052124,18.823700305563804,26.049554232048365,44.43600228493537
48,veh_17,290.52434702140954,60.55393297243853,10.882552886725474,26.048686464598482,44.435262830350354
48,veh_18,291.02415512666767,31.413396959664567,5.669165955365919,26.048696999842203,44.43500057184015
48,veh_19,293.180939022464,112.02903626019642,4.618401218476913,26.04871232239093,44.43572646548598
48,veh_24,221.2526705741828,72.08732520532966,3.448519999996201,26.04781449499081,44.435359396748964
48,veh_26,287.85665688807137,29.641013967752976,9.564967053758002,26.048657464523362,44.434984286128845
48,veh_78d2d987-a03b-4967-97cd-5eb1398e6285,274.94606187546975,55.93277440854028,3.3071092314786843,26.04849142435439,44.435219602264155
48,veh_b6225d26-18b8-45d5-aa96-ca2f142692cf,274.98528396011267,40.31546317630438,5.385260483703613,26.048494198512476,44.43507902593023
49,veh_1,298.6369001912736,128.65958005938035,5.339628635997784,26.048778439303508,44.43587673752393
49,veh_10,362.3366441380248,142.44654680857803,18.8120684046888,26.049576717719177,44.43600750453059
49,veh_17,290.5056740684949,61.642630516855085,10.88955102387794,26.048686070996993,44.4352726283921
49,veh_18,291.01443066661824,31.980366513167752,5.671036839866269,26.04869679486551,44.43500567444342
49,veh_19,293.32543369537166,112.46947652584149,4.63532968621195,26.048714073414796,44.435730445263516
49,veh_24,221.5406820505073,71.89771765008273,3.4485199999961336,26.04781814110045,44.43535772014904
49,veh_26,287.8727573698925,28.695669705272714,9.454560713817974,26.048657804870714,44.43497577822332
49,veh_78d2d987-a03b-4967-97cd-5eb1398e6285,274.94692598382574,55.58870679314941,3.441063739556124,26.04849148547254,44.43521650520329
49,veh_b6225d26-18b8-45d5-aa96-ca2f142692cf,274.98663705512837,39.776692578600155,5.388312891908946,26.048494294215857,44.43507417628644
50,veh_1,298.8035645161208,129.16759656983092,5.346523003587339,26.048780458995154,44.43588132791297
50,veh_10,364.13177572149914,143.00518801749777,18.80031758759257,26.049599189348555,44.436012720861044
50,veh_17,290.4869899675722,62.73197802858362,10.896052234654016,26.048685677160357,44.435282432283394
50,veh_18,291.0047032555001,32.547508124154554,5.67275782174635,26.04869658982657,44.43501077859516
50,veh_19,293.4704217057214,112.91142055401048,4.6511557484772235,26.04871583041729,44.43573443862889
50,veh_24,221.82869352683173,71.70811009483579,3.4485199999960816,26.047821787209887,44.43535604354901
50,veh_26,287.8886611820221,27.76187295835838,9.339071900541176,26.04865814106056,44.43496737424307
50,veh_78d2d987-a03b-4967-97cd-5eb1398e6285,274.94782249801915,55.23173593578953,3.5701106945038767,26.04849154888273,44.43521329199629
50,veh_b6225d26-18b8-45d5-aa96-ca2f142692cf,274.9879908052153,39.237661146922584,5.390921525467049,26.04849438996555,44.43506932429479
51,veh_1,298.970412582729,129.67617315124062,5.352417363721336,26.04878248091375,44.43588592336273
51,veh_10,365.9257730403584,143.5634762456324,18.78843849461294,26.049621646783162,44.43601793389114
51,veh_17,290.46829551171675,63.82192926859731,10.902090945772168,26.048685283105293,44.435292241608096
51,veh_18,290.9949731272481,33.11480815341032,5.674342379213166,26.048696384730313,44.43501588417263
51,veh_19,293.61587136418825,113.35477175114474,4.665965230232172,26.048717593014395,44.435738444709294
51,veh_24,222.11670500315617,71.51850253958885,3.4485199999960416,26.047825433319115,44.43535436694883
51,veh_26,287.90435933338716,26.84015164036001,9.218303329384144,26.04865847290284,44.4349590789392
51,veh_78d2d987-a03b-4967-97cd-5eb1398e6285,274.94875009069733,54.862390357056,3.693871848129411,26.048491614491088,44.435209967400525
51,veh_b6225d26-18b8-45d5-aa96-ca2f142692cf,274.98934511504234,38.69840683989524,5.3931505300295575,26.048494485754812,44.43506447029697
52,veh_1,299.13741763872775,130.18522825858813,5.357453518810014,26.048784504735114,44.43589052313637
52,veh_10,367.718622949246,144.1214074021742,18.776421731011823,26.04964408985843,44.43602314358268
52,veh_17,290.4495914388569,64.91244121313055,10.907699317450902,26.048684888847358,44.43530205597899
52,veh_18,290.9852404947904,33.68225418649821,5.675802762942041,26.048696179581228,44.4350209910641
52,veh_19,293.7617535052598,113.79944121662386,4.67983909434036,26.048719360852672,44.43574246270141
52,veh_24,222.4531872404524,71.49192196641536,3.448519999996011,26.04782966455168,44.43535416292507
52,veh_26,287.91984251027264,25.931052608643935,9.09206553777769,26.048658800200673,44.434950897233314
52,veh_78d2d987-a03b-4967-97cd-5eb1398e6285,274.94970735336614,54.48123088615422,3.812024077937438,26.048491682197984,44.43520653646419
52,veh_b6225d26-18b8-45d5-aa96-ca2f142692cf,274.9906999030977,38.158962113613775,5.395054937074476,26.04849458157787,44.43505961458512
53,veh_1,299.3045567512658,130.69469198928914,5.361753997464247,26.048786530181324,44.435895126602254
53,veh_10,369.51031140102833,144.6789771156846,18.764257852528413,26.049666518398517,44.43602834989488
53,veh_17,290.43087843543276,66.00347384035612,10.912907376176284,26.048684494401016,44.4353118750359
53,veh_18,290.9755055519797,34.24983492112896,5.677150097039915,26.0486959743834,44.43502609916783
53,veh_19,293.9080413295279,114.24534726204928,4.692853244456837,26.048721133607366,44.43574649186712
53,veh_24,222.81454007132857,71.49429078711836,3.6113748353952744,26.04783420401047,44.43535422209628
53,veh_26,287.9351010946704,25.035140587234892,8.960179838006962,26.048659122750756,44.43494283420783
53,veh_78d2d987-a03b-4967-97cd-5eb1398e6285,274.95069281175375,54.088844543465,3.924305442670171,26.048491751899142,44.435203004471255
53,veh_b6225d26-18b8-45d5-aa96-ca2f142692cf,274.9920550997144,37.619354707844394,5.396681915208999,26.048494677429808,44.435054757408935
54,veh_1,299.4718102807494,131.2045044790749,5.365424446024594,26.048788557014394,44.43589973321944
54,veh_10,371.1143277729446,145.64420983833963,18.751937350919462,26.04968652964338,44.436037206194925
54,veh_17,290.4121571398368,67.09498992979225,10.917743142029684,26.048684099779727,44.435321698443836
54,veh_18,290.9657684753615,34.81754006409854,5.678394474746658,26.048695769140554,44.43503120839122
54,veh_19,294.05471024373634,114.6924149236862,4.705078453024713,26.048722910980448,44.43575053152905
54,veh_24,223.1914346951616,71.49676149085028,3.766700144028474,26.047838938711493,44.435354283812224
54,veh_26,287.9501251882819,24.15299675747501,8.822481637433052,26.048659440343847,44.434934895093235
54,veh_78d2d987-a03b-4967-97cd-5eb1398e6285,274.9517049423353,53.68583796072613,4.030519806665857,26.048491823486806,44.43519937688219
54,veh_b6225d26-18b8-45d5-aa96-ca2f142692cf,274.99341064536975,37.07960832307765,5.398071861739841,26.04849477330641,44.43504989898177
55,veh_1,299.63916142186787,131.71461450297386,5.368555787128496,26.048790585030662,44.4359043425251
55,veh_10,372.7062878443292,146.6328406325583,18.739450639455494,26.04970638601106,44.4360462718508
55,veh_17,290.39342814564554,68.18695487388169,10.922232750438072,26.048683704995998,44.43533152589136
55,veh_18,290.95602942578705,35.38536023721733,5.679545048370593,26.048695563856075,44.43503631864986
55,veh_19,294.20173770175296,115.14057547772498,4.716580390947435,26.048724692698702,44.43575458106624
55,veh_24,223.58305101717883,71.49932870154288,3.913829392270092,26.04784385835239,44.43535434793864
55,veh_26,287.96490464278975,23.285216980645316,8.678824119304515,26.04865975276543,44.434927085252205
55,veh_78d2d987-a03b-4967-97cd-5eb1398e6285,274.9527421895525,53.27283052466424,4.130539605667662,26.048491896850948,44.435195659272296
55,veh_b6225d26-18b8-45d5-aa96-ca2f142692cf,274.9947664892235,36.53974320270976,5.399259351504799,26.04849486920408,44.43504503948579
56,veh_1,299.80659580475884,132.22497825960693,5.371226148960885,26.048792614055998,44.43590895412341
56,veh_10,374.2971721981936,147.62080339025675,18.726788038341827,26.049726228967586,44.43605533137741
56,veh_17,290.3746920046521,69.27933650117902,10.926400568282734,26.048683310061467,44.43534135708891
56,veh_18,290.9462885498833,35.95328689162951,5.680610113211951,26.048695358533056,44.43504142986678
56,veh_19,294.34910304896744,115.5897659659827,4.727419737465675,26.04872647851183,44.43575863990979
56,veh_24,223.98851277930297,71.50198667495371,4.0522012817769175,26.04784895192526,44.435354414331975
56,veh_26,287.97942909697485,22.432409618594303,8.529082263161783,26.04866005979649,44.43491941015982
56,veh_78d2d987-a03b-4967-97cd-5eb1398e6285,274.95380298319594,52.85044745569726,4.224306496191523,26.0484919718805,44.43519185726937
56,veh_b6225d26-18b8-45d5-aa96-ca2f142692cf,274.99612258786215,35.999776633004025,5.400273959163931,26.048494965119747,44.43504017907666
57,veh_1,299.974101149497,132.7355583180191,5.373502575836122,26.048794643941587,44.43591356767618
57,veh_10,375.88696506082664,148.60808831572666,18.713939760033373,26.049746058316202,44.436064384684975
57,veh_17,290.35594922970967,70.3721049105817,10.930269304363504,26.048682914986937,44.43535119176742
57,veh_18,290.936545981389,36.52131222991642,5.681597185420001,26.048695153174318,44.435046541971836
57,veh_19,294.4967873720193,116.0399287378528,4.737652351155603,26.048728268190636,44.43576270753878
57,veh_24,224.40690058047096,71.50472938401977,4.181384639801725,26.04785420788022,44.43535448284169
57,veh_26,287.9936880211944,21.595192922235427,8.373157166659738,26.048660361214438,44.434911875380244
57,veh_78d2d987-a03b-4967-97cd-5eb1398e6285,274.9548857554005,52.41931304084463,4.311829813273121,26.04849204846458,44.435187976492834
57,veh_b6225d26-18b8-45d5-aa96-ca2f142692cf,274.9974789042217,35.459723371976864,5.401140970034333,26.048495061050794,44.43503531788718
58,veh_1,300.1416669675528,133.24632270768407,5.375442534997435,26.048796674560325,44.4359181828945
58,veh_10,377.4756498166296,149.594685090435,18.700895894412145,26.04976587384965,44.43607343167887
58,veh_17,290.33720029739453,71.46523231604536,10.933860114266375,26.048682519782457,44.43536102967676
58,veh_18,290.92680184236684,37.08942913538586,5.682513073869948,26.048694947782433,44.43505165490098
58,veh_19,294.6447733552463,116.49101101273966,4.747329485520094,26.048730061525287,44.43576678347627
58,veh_24,224.837266699208,71.5075506160258,4.3010964310014135,26.04785961431162,44.43535455331256
58,veh_26,288.0076707696326,20.77419196358477,8.210980610703587,26.04866065679424,44.43490448653898
58,veh_78d2d987-a03b-4967-97cd-5eb1398e6285,274.9559889567284,51.980044229741026,4.393182939026117,26.04849212649359,44.43518402249603
58,veh_b6225d26-18b8-45d5-aa96-ca2f142692cf,274.9988354066644,34.91959601697229,5.4018819932738165,26.048495156994978,44.43503045603074
59,veh_1,300.3092843044035,133.75724413394616,5.377095236753455,26.048798705803698,44.43592279953176
59,veh_10,379.0632089964297,150.58058286576664,18.687646393796193,26.049785675350027,44.4360824722596
59,veh_17,290.3184456504993,72.55869290123296,10.93719269972367,26.048682124457365,44.43537087058465
59,veh_18,290.91705624430386,37.65763110796817,5.683363946245619,26.04869474235975,44.43505676859569
59,veh_19,294.79304514480725,116.94296446588626,4.756498035183577,26.048731858323666,44.435770867285626
59,veh_24,225.27865086784655,71.51044407601091,4.41121126821736,26.04786515915618,44.43535462558733
59,veh_26,288.02136664060487,19.97003509504225,8.042519787576067,26.04866094630969,44.434897249291076
59,veh_78d2d987-a03b-4967-97cd-5eb1398e6285,274.9571110708807,51.53324477697323,4.468497838793111,26.048492205860278,44.43518000071356
59,veh_b6225d26-18b8-45d5-aa96-ca2f142692cf,275.0001920681887,34.379405319442284,5.402515489882388,26.04849525295039,44.435025593604145
60,veh_1,300.4769455180368,134.26829930286732,5.3785027858950105,26.0488007375791,44.43592741737746
60,veh_10,380.6496242645033,151.56577025496543,18.674181057748523,26.049805462588616,44.43609150632278
60,veh_17,290.2996857003648,73.652462683559,10.940285402589216,26.04868172902032,44.435380714275226
60,veh_18,290.9073092891065,38.22591220616509,5.684155389582485,26.048694536908414,44.43506188300252
60,veh_19,294.9415882210728,117.39574483940171,4.7652008011041085,26.04873365840982,44.43577495856693
60,veh_24,225.73009607960188,71.51340349039071,4.511761740844172,26.047870830391616,44.43535469950927
60,veh_26,288.0347649450121,19.183349930018693,7.867782088041703,26.048661229534826,44.434890169284955
60,veh_78d2d987-a03b-4967-97cd-5eb1398e6285,274.9582506276699,51.07950007663451,4.537958138192147,26.048492286460665,44.435175916414714
60,veh_b6225d26-18b8-45d5-aa96-ca2f142692cf,275.00154886575217,33.839160454335634,5.403057226667615,26.0484953489154,44.435020730689956
